Category;ID;Keyword;Content;Image_File
Horoscope;H_TA_016;미각의 즐거움;황소자리가 미각의 즐거움을 만끽하는 날입니다. 맛있게 드세요. 미각이 행복입니다.;horoscope_taurus.png
Horoscope;H_TA_017;촉각의 만족;오늘은 황소자리가 촉각으로 만족을 느낍니다. 만져보세요. 촉감이 위안입니다.;horoscope_taurus.png
Horoscope;H_TA_018;소박한 행복;황소자리가 소박하지만 확실한 행복을 누리는 날입니다. 단순하게 사세요. 소박함이 진정한 행복입니다.;horoscope_taurus.png
Horoscope;H_TA_019;믿음직함;오늘 황소자리의 믿음직한 모습이 신뢰를 얻습니다. 믿음직하세요. 신뢰가 가치입니다.;horoscope_taurus.png
Horoscope;H_TA_020;황소의 힘;황소자리가 황소처럼 강한 힘을 발휘하는 날입니다. 힘을 내세요. 황소의 힘이 당신입니다.;horoscope_taurus.png
Horoscope;H_TA_021;변함없는 사랑;오늘 황소자리는 변함없는 사랑을 보여줍니다. 일관되게 사랑하세요. 변함없음이 진심입니다.;horoscope_taurus.png
Horoscope;H_TA_022;충실한 관계;황소자리가 충실하게 관계를 지켜나가는 날입니다. 충실하세요. 충실함이 관계의 기반입니다.;horoscope_taurus.png
Horoscope;H_TA_023;든든한 버팀목;오늘은 황소자리가 누군가의 든든한 버팀목이 됩니다. 지지해주세요. 버팀목이 사랑입니다.;horoscope_taurus.png
Horoscope;H_TA_024;온화한 미소;황소자리의 온화한 미소가 사람들을 편안하게 하는 날입니다. 미소 지으세요. 온화함이 매력입니다.;horoscope_taurus.png
Horoscope;H_TA_025;점진적 발전;오늘 황소자리는 관계가 점진적으로 발전합니다. 천천히 나가세요. 점진이 안정적입니다.;horoscope_taurus.png
Horoscope;H_TA_026;신뢰 구축;황소자리가 꾸준히 신뢰를 쌓아가는 날입니다. 신뢰하세요. 신뢰가 관계의 토대입니다.;horoscope_taurus.png
Horoscope;H_TA_027;편안한 대화;오늘은 황소자리가 편안한 대화로 마음을 나눕니다. 편하게 말하세요. 편안함이 친밀감입니다.;horoscope_taurus.png
Horoscope;H_TA_028;소중한 인연;황소자리가 소중한 인연의 가치를 깨닫는 날입니다. 소중히 여기세요. 인연이 보물입니다.;horoscope_taurus.png
Horoscope;H_TA_029;안정적 유대;오늘 황소자리는 안정적인 유대를 형성합니다. 안정을 추구하세요. 안정이 지속입니다.;horoscope_taurus.png
Horoscope;H_TA_030;변하지 않는 마음;황소자리의 변하지 않는 마음이 감동을 주는 날입니다. 변하지 마세요. 일관성이 아름답습니다.;horoscope_taurus.png
Horoscope;H_TA_031;착실한 저축;오늘 황소자리는 착실하게 저축하며 재물을 모읍니다. 모으세요. 저축이 미래입니다.;horoscope_taurus.png
Horoscope;H_TA_032;안정적 수입;황소자리에게 안정적인 수입원이 생기는 날입니다. 안정을 추구하세요. 안정 수입이 최고입니다.;horoscope_taurus.png
Horoscope;H_TA_033;부동산 운;오늘은 황소자리의 부동산 운이 좋습니다. 부동산을 보세요. 부동산이 재산입니다.;horoscope_taurus.png
Horoscope;H_TA_034;가치 투자;황소자리가 가치 있는 것에 투자하여 이득을 보는 날입니다. 가치에 투자하세요. 가치 투자가 현명함입니다.;horoscope_taurus.png
Horoscope;H_TA_035;실물 자산;오늘 황소자리는 실물 자산으로 안정감을 느낍니다. 실물을 선택하세요. 실물이 안전합니다.;horoscope_taurus.png
Horoscope;H_TA_036;장기 투자;황소자리가 장기 투자로 큰 수익을 기대할 수 있는 날입니다. 장기적으로 보세요. 장기가 승리입니다.;horoscope_taurus.png
Horoscope;H_TA_037;자산 증식;오늘은 황소자리의 자산이 천천히 증식합니다. 꾸준히 늘리세요. 증식이 풍요입니다.;horoscope_taurus.png
Horoscope;H_TA_038;금융 안정;황소자리가 금융적 안정을 이루는 날입니다. 안정화하세요. 금융 안정이 평화입니다.;horoscope_taurus.png
Horoscope;H_TA_039;물질적 보상;오늘 황소자리는 노력에 대한 물질적 보상을 받습니다. 받으세요. 보상이 당연합니다.;horoscope_taurus.png
Horoscope;H_TA_040;재산 관리;황소자리가 재산을 잘 관리하여 늘리는 날입니다. 관리하세요. 관리가 증식입니다.;horoscope_taurus.png
Horoscope;H_TA_041;건강한 식사;오늘 황소자리는 건강한 식사로 컨디션을 유지합니다. 잘 먹으세요. 식사가 건강입니다.;horoscope_taurus.png
Horoscope;H_TA_042;목 건강 주의;황소자리의 지배 부위인 목을 주의해야 하는 날입니다. 목을 보호하세요. 목이 중요합니다.;horoscope_taurus.png
Horoscope;H_TA_043;느린 운동;오늘은 황소자리가 느린 운동으로 건강을 지킵니다. 천천히 움직이세요. 느린 운동이 효과적입니다.;horoscope_taurus.png
Horoscope;H_TA_044;체력 유지;황소자리가 꾸준한 관리로 체력을 유지하는 날입니다. 꾸준히 관리하세요. 유지가 건강입니다.;horoscope_taurus.png
Horoscope;H_TA_045;규칙적 생활;오늘 황소자리는 규칙적인 생활로 건강을 증진합니다. 규칙적으로 사세요. 규칙성이 건강입니다.;horoscope_taurus.png
Horoscope;H_TA_046;충분한 휴식;황소자리가 충분한 휴식으로 활력을 되찾는 날입니다. 푹 쉬세요. 휴식이 보약입니다.;horoscope_taurus.png
Horoscope;H_TA_047;소화 건강;오늘은 황소자리의 소화 기능이 좋습니다. 천천히 드세요. 소화가 중요합니다.;horoscope_taurus.png
Horoscope;H_TA_048;체중 관리;황소자리가 체중 관리에 성공하는 날입니다. 관리하세요. 체중이 건강의 지표입니다.;horoscope_taurus.png
Horoscope;H_TA_049;안정된 컨디션;오늘 황소자리는 안정된 컨디션을 유지합니다. 안정적으로 관리하세요. 안정이 최상입니다.;horoscope_taurus.png
Horoscope;H_TA_050;자연 치유;황소자리가 자연 속에서 치유되는 날입니다. 자연으로 가세요. 자연이 의사입니다.;horoscope_taurus.png
Horoscope;H_TA_051;깊은 사랑;오늘 황소자리는 깊고 진실한 사랑을 나눕니다. 깊이 사랑하세요. 깊이가 진심입니다.;horoscope_taurus.png
Horoscope;H_TA_052;육체적 애정;황소자리가 육체적 애정으로 사랑을 표현하는 날입니다. 스킨십하세요. 터치가 사랑입니다.;horoscope_taurus.png
Horoscope;H_TA_053;안정된 관계;오늘은 황소자리의 연애가 안정적으로 발전합니다. 안정을 유지하세요. 안정이 지속입니다.;horoscope_taurus.png
Horoscope;H_TA_054;로맨틱 저녁;황소자리가 로맨틱한 저녁을 즐기는 날입니다. 저녁을 준비하세요. 저녁이 로맨스입니다.;horoscope_taurus.png
Horoscope;H_TA_055;향기로운 사랑;오늘 황소자리는 향기로운 사랑을 경험합니다. 향기를 선물하세요. 향기가 감각적 사랑입니다.;horoscope_taurus.png
Horoscope;H_TA_056;맛있는 데이트;황소자리가 맛있는 식사로 데이트하는 날입니다. 함께 드세요. 음식이 사랑입니다.;horoscope_taurus.png
Horoscope;H_TA_057;편안한 사랑;오늘은 황소자리가 편안한 사랑을 느낍니다. 편안히 있으세요. 편안함이 사랑입니다.;horoscope_taurus.png
Horoscope;H_TA_058;소유 욕구;황소자리의 소유 욕구가 사랑을 깊게 만드는 날입니다. 소유하세요. 소유도 사랑의 표현입니다.;horoscope_taurus.png
Horoscope;H_TA_059;질투심 주의;오늘 황소자리는 질투심을 잘 다스려야 합니다. 절제하세요. 절제가 성숙함입니다.;horoscope_taurus.png
Horoscope;H_TA_060;변함없는 애정;황소자리가 변함없는 애정으로 신뢰를 얻는 날입니다. 일관되게 사랑하세요. 변함없음이 진정한 사랑입니다.;horoscope_taurus.png
Horoscope;H_TA_061;실용적 지혜;오늘 황소자리는 실용적 지혜로 문제를 해결합니다. 실용적으로 접근하세요. 실용이 해답입니다.;horoscope_taurus.png
Horoscope;H_TA_062;인내의 조언;황소자리가 인내하라는 조언을 받는 날입니다. 참으세요. 인내가 승리입니다.;horoscope_taurus.png
Horoscope;H_TA_063;착실한 실행;오늘은 황소자리가 착실하게 계획을 실행합니다. 착실히 하세요. 착실함이 성공입니다.;horoscope_taurus.png
Horoscope;H_TA_064;변화 저항 경계;황소자리가 변화를 과도하게 거부하지 않도록 주의하는 날입니다. 유연하세요. 유연함도 필요합니다.;horoscope_taurus.png
Horoscope;H_TA_065;고집 부리지 않기;오늘 황소자리는 고집을 부리지 말아야 합니다. 타협하세요. 타협도 지혜입니다.;horoscope_taurus.png
Horoscope;H_TA_066;현실 직시;황소자리가 현실을 직시하고 대처하는 날입니다. 현실을 보세요. 현실이 출발점입니다.;horoscope_taurus.png
Horoscope;H_TA_067;물질 집착 경계;오늘은 황소자리가 물질에 대한 집착을 경계해야 합니다. 놓아주세요. 집착이 고통입니다.;horoscope_taurus.png
Horoscope;H_TA_068;변화 수용;황소자리가 필요한 변화를 수용하는 날입니다. 변화하세요. 변화도 성장입니다.;horoscope_taurus.png
Horoscope;H_TA_069;속도 조절;오늘 황소자리는 적절한 속도 조절이 필요합니다. 조절하세요. 속도 조절이 지혜입니다.;horoscope_taurus.png
Horoscope;H_TA_070;욕심 버리기;황소자리가 과도한 욕심을 버려야 하는 날입니다. 욕심을 줄이세요. 절제가 평화입니다.;horoscope_taurus.png
Horoscope;H_TA_071;체계적 학습;오늘 황소자리는 체계적으로 학습하여 성과를 냅니다. 체계를 세우세요. 체계가 효율입니다.;horoscope_taurus.png
Horoscope;H_TA_072;반복 학습;황소자리가 반복 학습으로 완벽하게 익히는 날입니다. 반복하세요. 반복이 숙달입니다.;horoscope_taurus.png
Horoscope;H_TA_073;실용 과목;오늘은 황소자리가 실용적 과목에서 탁월합니다. 실용을 배우세요. 실용이 가치입니다.;horoscope_taurus.png
Horoscope;H_TA_074;재무 교육;황소자리가 재무나 경제 교육에서 좋은 성과를 내는 날입니다. 재무를 공부하세요. 재무 지식이 재산입니다.;horoscope_taurus.png
Horoscope;H_TA_075;예술 감각;오늘 황소자리는 예술 감각을 발휘합니다. 예술을 배우세요. 예술이 감성입니다.;horoscope_taurus.png
Horoscope;H_TA_076;음악 재능;황소자리의 음악 재능이 빛나는 날입니다. 음악하세요. 음악이 영혼의 양식입니다.;horoscope_taurus.png
Horoscope;H_TA_077;요리 실력;오늘은 황소자리가 요리를 배워 실력을 키웁니다. 요리하세요. 요리가 사랑입니다.;horoscope_taurus.png
Horoscope;H_TA_078;손재주 발휘;황소자리가 손재주로 무언가를 만드는 날입니다. 만드세요. 손재주가 창조입니다.;horoscope_taurus.png
Horoscope;H_TA_079;느리지만 확실;오늘 황소자리는 느리지만 확실하게 배웁니다. 천천히 배우세요. 느림이 확실함입니다.;horoscope_taurus.png
Horoscope;H_TA_080;장기 과정;황소자리가 장기 과정을 끝까지 완수하는 날입니다. 끝까지 하세요. 완수가 성취입니다.;horoscope_taurus.png
Horoscope;H_TA_081;편안한 휴식;오늘 황소자리는 편안한 곳에서 휴식을 취합니다. 편히 쉬세요. 편안함이 휴식입니다.;horoscope_taurus.png
Horoscope;H_TA_082;자연 속으로;황소자리가 자연 속에서 힐링하는 날입니다. 자연으로 가세요. 자연이 치유입니다.;horoscope_taurus.png
Horoscope;H_TA_083;맛집 탐방;오늘은 황소자리가 맛집을 찾아 행복합니다. 맛있게 드세요. 음식이 행복입니다.;horoscope_taurus.png
Horoscope;H_TA_084;정원 가꾸기;황소자리가 정원을 가꾸며 평화를 느끼는 날입니다. 식물을 돌보세요. 정원이 치유입니다.;horoscope_taurus.png
Horoscope;H_TA_085;향기로운 시간;오늘 황소자리는 좋은 향기로 기분이 좋아집니다. 향을 즐기세요. 향기가 기분입니다.;horoscope_taurus.png
Horoscope;H_TA_086;부드러운 촉감;황소자리가 부드러운 촉감으로 위안받는 날입니다. 부드러움을 즐기세요. 촉감이 위로입니다.;horoscope_taurus.png
Horoscope;H_TA_087;음악 감상;오늘은 황소자리가 좋은 음악으로 충전합니다. 음악을 들으세요. 음악이 휴식입니다.;horoscope_taurus.png
Horoscope;H_TA_088;미술관 방문;황소자리가 미술관에서 영감을 받는 날입니다. 예술을 보세요. 예술이 영감입니다.;horoscope_taurus.png
Horoscope;H_TA_089;온천 힐링;오늘 황소자리는 온천이나 스파에서 힐링합니다. 물에 몸을 담그세요. 온천이 치유입니다.;horoscope_taurus.png
Horoscope;H_TA_090;느긋한 하루;황소자리가 느긋하게 하루를 보내는 날입니다. 느긋하세요. 느긋함이 여유입니다.;horoscope_taurus.png
Horoscope;H_TA_091;녹색 행운;오늘 황소자리에게 녹색이 행운을 가져옵니다. 녹색을 입으세요. 녹색이 당신의 색입니다.;horoscope_taurus.png
Horoscope;H_TA_092;숫자 6의 행운;황소자리의 행운의 숫자 6이 도움을 주는 날입니다. 6을 선택하세요. 6이 당신의 숫자입니다.;horoscope_taurus.png
Horoscope;H_TA_093;금요일 파워;오늘 금요일(금성의 날)에 황소자리의 힘이 커집니다. 금요일을 활용하세요. 금요일이 당신의 날입니다.;horoscope_taurus.png
Horoscope;H_TA_094;에메랄드 기운;황소자리의 탄생석 에메랄드가 행운을 부르는 날입니다. 에메랄드를 착용하세요. 에메랄드가 당신의 돌입니다.;horoscope_taurus.png
Horoscope;H_TA_095;황소띠 만남;오늘 황소자리는 소띠 사람과 좋은 인연을 만듭니다. 소띠를 만나세요. 같은 상징이 힘입니다.;horoscope_taurus.png
Horoscope;H_TA_096;오후 행운;황소자리에게 오후 시간이 행운을 가져오는 날입니다. 오후에 중요한 일을 하세요. 오후가 당신의 시간입니다.;horoscope_taurus.png
Horoscope;H_TA_097;꽃 선물;오늘은 황소자리가 꽃을 선물받아 행복합니다. 꽃을 주고받으세요. 꽃이 행운입니다.;horoscope_taurus.png
Horoscope;H_TA_098;음식 복;황소자리에게 음식으로 인한 복이 오는 날입니다. 나누어 드세요. 음식이 복입니다.;horoscope_taurus.png
Horoscope;H_TA_099;안정적 환경;오늘 황소자리는 안정적 환경에서 행운을 만납니다. 안정을 찾으세요. 안정이 행운의 조건입니다.;horoscope_taurus.png
Horoscope;H_TA_100;황소자리 파워타임;황소자리의 파워타임(4월 20일~5월 20일) 기운이 느껴지는 날입니다. 파워를 느끼세요. 당신의 계절입니다.;horoscope_taurus.png
Horoscope;H_TA_101;대지의 안정;오늘 황소자리는 대지처럼 든든하고 안정적입니다. 안정되세요. 대지가 당신입니다.;horoscope_taurus.png
Horoscope;H_TA_102;뿌리 깊은 나무;황소자리가 뿌리 깊은 나무처럼 흔들리지 않는 날입니다. 뿌리를 내리세요. 뿌리가 힘입니다.;horoscope_taurus.png
Horoscope;H_TA_103;비옥한 토양;오늘은 황소자리가 비옥한 토양처럼 풍요롭습니다. 풍요로우세요. 비옥함이 풍요입니다.;horoscope_taurus.png
Horoscope;H_TA_104;봄의 전령;황소자리가 봄의 전령처럼 생명력을 전하는 날입니다. 생명을 전하세요. 봄이 당신입니다.;horoscope_taurus.png
Horoscope;H_TA_105;목가적 평화;오늘 황소자리는 목가적 평화를 누립니다. 평화롭게 사세요. 목가가 이상입니다.;horoscope_taurus.png
Horoscope;H_TA_106;풍성한 수확;황소자리가 풍성한 수확을 거두는 날입니다. 수확하세요. 풍성함이 보람입니다.;horoscope_taurus.png
Horoscope;H_TA_107;금빛 황금;오늘은 황소자리에게 금빛 황금이 어울립니다. 금을 생각하세요. 금이 풍요의 상징입니다.;horoscope_taurus.png
Horoscope;H_TA_108;소의 근면함;황소자리가 소처럼 근면하게 일하는 날입니다. 근면하세요. 근면이 성실입니다.;horoscope_taurus.png
Horoscope;H_TA_109;장인 정신;오늘 황소자리는 장인 정신으로 일합니다. 장인이 되세요. 장인 정신이 완성도입니다.;horoscope_taurus.png
Horoscope;H_TA_110;한 걸음씩;황소자리가 한 걸음씩 확실하게 나아가는 날입니다. 한 걸음씩 가세요. 한 걸음이 확실합니다.;horoscope_taurus.png
Horoscope;H_TA_111;감미로운 향기;오늘 황소자리는 감미로운 향기에 둘러싸입니다. 향기를 즐기세요. 향기가 감성입니다.;horoscope_taurus.png
Horoscope;H_TA_112;미식가의 행복;황소자리가 미식가처럼 음식을 즐기는 날입니다. 맛보세요. 미식이 예술입니다.;horoscope_taurus.png
Horoscope;H_TA_113;아름다움 추구;오늘은 황소자리가 아름다움을 추구합니다. 아름다움을 찾으세요. 아름다움이 가치입니다.;horoscope_taurus.png
Horoscope;H_TA_114;안락한 공간;황소자리가 안락한 공간을 만드는 날입니다. 공간을 꾸미세요. 안락함이 행복입니다.;horoscope_taurus.png
Horoscope;H_TA_115;부드러운 터치;오늘 황소자리는 부드러운 터치로 위안을 줍니다. 부드럽게 대하세요. 부드러움이 사랑입니다.;horoscope_taurus.png
Horoscope;H_TA_116;품질 중시;황소자리가 품질을 중시하여 좋은 선택을 하는 날입니다. 품질을 보세요. 품질이 가치입니다.;horoscope_taurus.png
Horoscope;H_TA_117;내구성 추구;오늘은 황소자리가 오래 가는 것을 선택합니다. 내구성을 보세요. 내구성이 경제입니다.;horoscope_taurus.png
Horoscope;H_TA_118;클래식 취향;황소자리의 클래식한 취향이 빛나는 날입니다. 클래식을 선택하세요. 클래식이 우아함입니다.;horoscope_taurus.png
Horoscope;H_TA_119;전통 존중;오늘 황소자리는 전통을 존중하고 이어갑니다. 전통을 지키세요. 전통이 뿌리입니다.;horoscope_taurus.png
Horoscope;H_TA_120;소유의 만족;황소자리가 소유한 것에 만족하는 날입니다. 만족하세요. 소유가 안정입니다.;horoscope_taurus.png
Horoscope;H_TA_121;묵묵한 노력;오늘 황소자리는 묵묵히 노력하여 성과를 냅니다. 묵묵히 하세요. 묵묵함이 진정성입니다.;horoscope_taurus.png
Horoscope;H_TA_122;성실한 태도;황소자리의 성실한 태도가 인정받는 날입니다. 성실하세요. 성실이 신뢰입니다.;horoscope_taurus.png
Horoscope;H_TA_123;책임 완수;오늘은 황소자리가 맡은 책임을 완수합니다. 책임지세요. 책임이 성숙함입니다.;horoscope_taurus.png
Horoscope;H_TA_124;신중한 판단;황소자리가 신중하게 판단하여 실수를 피하는 날입니다. 신중하세요. 신중함이 지혜입니다.;horoscope_taurus.png
Horoscope;H_TA_125;보수적 접근;오늘 황소자리는 보수적 접근으로 안전을 지킵니다. 보수적으로 하세요. 보수가 안전입니다.;horoscope_taurus.png
Horoscope;H_TA_126;현금 선호;황소자리가 현금이나 현물을 선호하는 날입니다. 실물을 선택하세요. 실물이 안심입니다.;horoscope_taurus.png
Horoscope;H_TA_127;검증된 방법;오늘은 황소자리가 검증된 방법을 선택합니다. 검증을 신뢰하세요. 검증이 확실함입니다.;horoscope_taurus.png
Horoscope;H_TA_128;차근차근;황소자리가 차근차근 단계를 밟아가는 날입니다. 차근차근 하세요. 단계가 안정입니다.;horoscope_taurus.png
Horoscope;H_TA_129;확실한 증거;오늘 황소자리는 확실한 증거를 요구합니다. 증거를 보세요. 증거가 신뢰입니다.;horoscope_taurus.png
Horoscope;H_TA_130;실질적 이익;황소자리가 실질적 이익을 챙기는 날입니다. 실질을 보세요. 실질이 실속입니다.;horoscope_taurus.png
Horoscope;H_TA_131;고품격 취향;오늘 황소자리는 고품격 취향을 발휘합니다. 품격을 추구하세요. 품격이 가치입니다.;horoscope_taurus.png
Horoscope;H_TA_132;명품 감식안;황소자리의 명품 감식안이 빛나는 날입니다. 좋은 것을 고르세요. 감식안이 안목입니다.;horoscope_taurus.png
Horoscope;H_TA_133;예술 애호;오늘은 황소자리가 예술을 애호합니다. 예술을 사랑하세요. 예술이 삶의 질입니다.;horoscope_taurus.png
Horoscope;H_TA_134;아름다운 것 수집;황소자리가 아름다운 것을 수집하는 날입니다. 수집하세요. 수집이 취미입니다.;horoscope_taurus.png
Horoscope;H_TA_135;감각적 즐거움;오늘 황소자리는 감각적 즐거움을 만끽합니다. 감각을 열어두세요. 감각이 삶입니다.;horoscope_taurus.png
Horoscope;H_TA_136;럭셔리 경험;황소자리가 럭셔리한 경험을 누리는 날입니다. 럭셔리를 즐기세요. 럭셔리도 가치입니다.;horoscope_taurus.png
Horoscope;H_TA_137;가치 있는 소비;오늘은 황소자리가 가치 있는 소비를 합니다. 가치에 쓰세요. 가치 소비가 현명함입니다.;horoscope_taurus.png
Horoscope;H_TA_138;질 좋은 선택;황소자리가 질 좋은 것을 선택하는 날입니다. 질을 보세요. 질이 만족입니다.;horoscope_taurus.png
Horoscope;H_TA_139;투자 가치;오늘 황소자리는 투자 가치를 정확히 판단합니다. 가치를 평가하세요. 평가가 투자입니다.;horoscope_taurus.png
Horoscope;H_TA_140;안목 있는 선택;황소자리의 안목 있는 선택이 칭찬받는 날입니다. 안목을 발휘하세요. 안목이 지혜입니다.;horoscope_taurus.png
Horoscope;H_TA_141;불변의 가치;오늘 황소자리는 불변의 가치를 추구합니다. 불변을 믿으세요. 불변이 안정입니다.;horoscope_taurus.png
Horoscope;H_TA_142;흔들리지 않음;황소자리가 어떤 유혹에도 흔들리지 않는 날입니다. 의연하세요. 의연함이 강함입니다.;horoscope_taurus.png
Horoscope;H_TA_143;한결같음;오늘은 황소자리의 한결같음이 아름답습니다. 한결같으세요. 한결같음이 미덕입니다.;horoscope_taurus.png
Horoscope;H_TA_144;지속 가능성;황소자리가 지속 가능성을 중시하는 날입니다. 지속 가능하게 하세요. 지속이 미래입니다.;horoscope_taurus.png
Horoscope;H_TA_145;장기적 안목;오늘 황소자리는 장기적 안목으로 선택합니다. 멀리 보세요. 장기 안목이 성공입니다.;horoscope_taurus.png
Horoscope;H_TA_146;기다림의 미학;황소자리가 기다림의 미학을 실천하는 날입니다. 기다리세요. 기다림이 숙성입니다.;horoscope_taurus.png
Horoscope;H_TA_147;느림의 가치;오늘은 황소자리가 느림의 가치를 증명합니다. 느리게 가세요. 느림이 질입니다.;horoscope_taurus.png
Horoscope;H_TA_148;안정 우선;황소자리가 안정을 최우선으로 하는 날입니다. 안정을 선택하세요. 안정이 최고입니다.;horoscope_taurus.png
Horoscope;H_TA_149;보존의 지혜;오늘 황소자리는 보존의 지혜를 발휘합니다. 보존하세요. 보존이 지속입니다.;horoscope_taurus.png
Horoscope;H_TA_150;견고한 토대;황소자리가 견고한 토대 위에서 성장하는 날입니다. 토대를 다지세요. 토대가 전부입니다.;horoscope_taurus.png
Horoscope;H_TA_151;향기로운 정원;오늘 황소자리는 향기로운 정원같은 하루를 보냅니다. 향기에 취하세요. 향기가 행복입니다.;horoscope_taurus.png
Horoscope;H_TA_152;풍요의 여신;황소자리가 풍요의 여신처럼 넉넉한 날입니다. 넉넉하게 베푸세요. 풍요가 복입니다.;horoscope_taurus.png
Horoscope;H_TA_153;금성의 아름다움;오늘은 황소자리가 금성의 아름다움을 체현합니다. 아름다워지세요. 금성이 당신입니다.;horoscope_taurus.png
Horoscope;H_TA_154;비너스의 사랑;황소자리가 비너스의 사랑을 받는 날입니다. 사랑받으세요. 비너스가 축복합니다.;horoscope_taurus.png
Horoscope;H_TA_155;황소의 뿔;오늘 황소자리는 황소의 뿔처럼 강합니다. 강해지세요. 뿔이 무기입니다.;horoscope_taurus.png
Horoscope;H_TA_156;들판의 평화;황소자리가 들판의 평화를 누리는 날입니다. 평화로우세요. 들판이 안식처입니다.;horoscope_taurus.png
Horoscope;H_TA_157;옥토의 풍성함;오늘은 황소자리가 옥토처럼 풍성합니다. 풍성하세요. 옥토가 풍요입니다.;horoscope_taurus.png
Horoscope;H_TA_158;소의 온순함;황소자리가 소의 온순함으로 사랑받는 날입니다. 온순하세요. 온순함이 매력입니다.;horoscope_taurus.png
Horoscope;H_TA_159;대지의 어머니;오늘 황소자리는 대지의 어머니처럼 포용합니다. 포용하세요. 대지가 어머니입니다.;horoscope_taurus.png
Horoscope;H_TA_160;녹색 생명력;황소자리가 녹색 생명력으로 가득 찬 날입니다. 생명력을 느끼세요. 녹색이 생명입니다.;horoscope_taurus.png
Horoscope;H_TA_161;묵직한 신뢰;오늘 황소자리는 묵직한 신뢰를 줍니다. 신뢰를 주세요. 묵직함이 신뢰입니다.;horoscope_taurus.png
Horoscope;H_TA_162;안정적 수익;황소자리가 안정적으로 수익을 올리는 날입니다. 안정적으로 하세요. 안정 수익이 최고입니다.;horoscope_taurus.png
Horoscope;H_TA_163;재산 증식;오늘은 황소자리의 재산이 증식됩니다. 증식하세요. 증식이 목표입니다.;horoscope_taurus.png
Horoscope;H_TA_164;금융 감각;황소자리의 금융 감각이 발휘되는 날입니다. 금융을 다루세요. 금융 감각이 재산입니다.;horoscope_taurus.png
Horoscope;H_TA_165;부의 축적;오늘 황소자리는 꾸준히 부를 축적합니다. 축적하세요. 축적이 부입니다.;horoscope_taurus.png
Horoscope;H_TA_166;물질적 안정;황소자리가 물질적 안정을 누리는 날입니다. 안정되세요. 물질 안정이 평화입니다.;horoscope_taurus.png
Horoscope;H_TA_167;검소한 미덕;오늘은 황소자리가 검소함으로 재산을 지킵니다. 검소하세요. 검소가 미덕입니다.;horoscope_taurus.png
Horoscope;H_TA_168;알뜰한 관리;황소자리가 알뜰하게 재산을 관리하는 날입니다. 알뜰하세요. 알뜰함이 재테크입니다.;horoscope_taurus.png
Horoscope;H_TA_169;재물 복;오늘 황소자리에게 재물 복이 들어옵니다. 받으세요. 재물 복이 들어옵니다.;horoscope_taurus.png
Horoscope;H_TA_170;저축의 기쁨;황소자리가 저축하는 기쁨을 느끼는 날입니다. 저축하세요. 저축이 미래입니다.;horoscope_taurus.png
