Category;ID;Keyword;Content;Image_File
Horoscope;H_AQ_004;미래 비전;물병자리가 미래를 내다보는 비전을 가지는 날입니다. 앞서가세요. 비전이 현실이 됩니다.;horoscope_aquarius.png
Horoscope;H_AQ_005;진보적 변화;오늘 물병자리는 진보적 변화를 주도합니다. 혁명가가 되세요. 변화가 진화입니다.;horoscope_aquarius.png
Horoscope;H_AQ_006;우정의 가치;물병자리가 진정한 우정의 가치를 깨닫는 날입니다. 친구와 함께하세요. 우정이 삶을 풍요롭게 합니다.;horoscope_aquarius.png
Horoscope;H_AQ_007;과학적 접근;오늘은 물병자리가 과학적 방법으로 문제를 해결합니다. 논리적으로 사고하세요. 과학이 진보입니다.;horoscope_aquarius.png
Horoscope;H_AQ_008;개성 표현;물병자리가 독특한 개성을 마음껏 표현하는 날입니다. 다르게 사세요. 개성이 매력입니다.;horoscope_aquarius.png
Horoscope;H_AQ_009;발명의 영감;오늘 물병자리는 새로운 발명이나 혁신의 영감을 받습니다. 창조하세요. 발명이 세상을 바꿉니다.;horoscope_aquarius.png
Horoscope;H_AQ_010;집단 의식;물병자리가 집단의 의식과 연결되는 날입니다. 공동체와 하나되세요. 연대가 힘입니다.;horoscope_aquarius.png
Horoscope;H_PI_001;깊은 공감;오늘 물고기자리는 타인의 감정에 깊이 공감합니다. 연민의 마음을 나누세요. 공감이 치유입니다.;horoscope_pisces.png
Horoscope;H_PI_002;예술적 영감;물고기자리가 예술적 영감으로 가득 차는 날입니다. 창작하세요. 예술이 영혼을 표현합니다.;horoscope_pisces.png
Horoscope;H_PI_003;직관의 인도;오늘은 물고기자리의 직관이 올바른 길로 인도합니다. 느낌을 따르세요. 직관이 진실을 알려줍니다.;horoscope_pisces.png
Horoscope;H_PI_004;영적 각성;물고기자리가 영적으로 깊은 각성을 경험하는 날입니다. 내면을 탐구하세요. 영성이 평화를 줍니다.;horoscope_pisces.png
Horoscope;H_PI_005;무한한 상상;오늘 물고기자리의 상상력이 무한대로 펼쳐집니다. 꿈을 꾸세요. 상상이 현실을 창조합니다.;horoscope_pisces.png
Horoscope;H_PI_006;희생의 사랑;물고기자리가 무조건적 사랑으로 타인을 돕는 날입니다. 베푸세요. 사랑이 최고의 가치입니다.;horoscope_pisces.png
Horoscope;H_PI_007;환상의 세계;오늘은 물고기자리가 환상적인 경험을 하는 날입니다. 마법을 믿으세요. 환상이 현실이 됩니다.;horoscope_pisces.png
Horoscope;H_PI_008;감수성 풍부;물고기자리의 풍부한 감수성이 아름다움을 포착하는 날입니다. 감각을 열어두세요. 감수성이 예술입니다.;horoscope_pisces.png
Horoscope;H_PI_009;초월적 경험;오늘 물고기자리는 일상을 초월하는 경험을 합니다. 경계를 넘으세요. 초월이 자유입니다.;horoscope_pisces.png
Horoscope;H_PI_010;물 흐르듯;물고기자리가 물 흐르듯 자연스럽게 흘러가는 날입니다. 저항하지 마세요. 흐름이 길입니다.;horoscope_pisces.png
